Customer_ID,Age,Gender,Income,Spending_Score,Education_Level,Marital_Status,Purchase_Amount,Num_Transactions,Product_Category,Loyalty_Score,Customer_Tenure
24565,24,Male,52880,37,Master's,Single,1057.71,45,Beauty,87,12
24566,30,Female,77732,38,High School,Single,4966.96,27,Electronics,26,3
24567,38,Female,82328,94,Master's,Married,2854.54,45,Furniture,86,7
24568,64,Male,57553,60,Bachelor's,Divorced,406.8,39,Furniture,37,11
24569,49,Female,52553,12,PhD,Single,546.42,26,Beauty,31,10
24570,28,Female,78770,72,PhD,Single,2363.1,43,Beauty,64,12
24571,31,Female,63681,59,Bachelor's,Divorced,348.65,44,Beauty,91,11
24572,28,Female,34644,19,Bachelor's,Single,3758.35,25,Groceries,20,12
24573,19,Male,97775,67,Bachelor's,Divorced,3566.21,21,Electronics,19,12
24574,51,Female,29236,40,Master's,Single,3806.12,34,Furniture,62,1
24575,61,Female,41804,23,Master's,Single,3789.92,13,Groceries,13,14
24576,64,Female,59903,16,Bachelor's,Divorced,999.49,10,Furniture,86,11
24577,34,Female,115803,28,High School,Single,4479.56,16,Beauty,61,7
24578,31,Female,79316,90,Bachelor's,Single,4200.2,2,Clothing,78,12
24579,42,Female,84501,50,PhD,Divorced,2736.19,24,Beauty,89,9
24580,65,Female,31794,12,High School,Divorced,1317.65,41,Furniture,22,3
24581,44,Female,42999,44,Bachelor's,Single,4527.58,1,Electronics,45,13
24582,25,Female,88386,88,High School,Single,3861.43,34,Furniture,93,13
24583,34,Male,54641,78,Bachelor's,Married,123.76,25,Groceries,20,13
24584,22,Male,92440,18,Master's,Divorced,2039.34,18,Clothing,77,1
24585,29,Female,77357,60,Master's,Divorced,1940.76,45,Beauty,4,9
24586,55,Female,25717,40,PhD,Divorced,3007.97,49,Beauty,59,8
24587,35,Male,28806,87,Bachelor's,Married,1336.75,38,Groceries,68,5
24588,43,Male,49963,15,Bachelor's,Married,4495.57,10,Groceries,37,3
24589,48,Female,106704,54,Bachelor's,Married,838.8,37,Clothing,83,12
24590,54,Male,42219,67,PhD,Single,1392.01,28,Groceries,41,14
24591,23,Male,23074,63,Bachelor's,Divorced,1262.98,22,Groceries,77,1
24592,58,Male,38535,55,Bachelor's,Married,820.31,6,Electronics,75,4
24593,32,Male,56506,40,PhD,Married,1849.93,4,Groceries,15,12
24594,59,Male,53499,10,High School,Married,1255.82,27,Beauty,45,1
24595,66,Male,50161,55,Master's,Single,2593.65,14,Beauty,60,1
24596,43,Male,24084,96,Bachelor's,Single,4697.4,24,Beauty,48,14
24597,68,Male,74644,9,Master's,Single,331.19,49,Furniture,47,3
24598,29,Female,114872,73,Bachelor's,Single,3921.92,24,Groceries,33,5
24599,58,Male,109598,63,PhD,Married,4175.59,25,Groceries,90,4
24600,64,Female,109998,61,Master's,Divorced,459.01,16,Electronics,12,1
24601,31,Male,55567,59,Master's,Single,1853.99,13,Electronics,45,14
24602,18,Female,66106,86,Bachelor's,Single,4303.06,24,Beauty,88,2
24603,34,Female,56622,66,PhD,Single,2967.46,37,Clothing,14,10
24604,50,Female,87741,63,Master's,Divorced,2791.3,40,Beauty,47,9
24605,46,Female,66794,45,PhD,Single,1731.97,32,Electronics,28,1
24606,62,Male,112858,33,High School,Married,468.05,37,Clothing,18,6
24607,48,Female,38348,96,Bachelor's,Single,1672.84,46,Electronics,94,3
24608,25,Male,119508,75,PhD,Single,258.99,20,Beauty,89,13
24609,47,Female,79981,26,Bachelor's,Married,1651.77,31,Groceries,89,4
24610,30,Male,73548,30,PhD,Single,4634.28,21,Clothing,46,7
24611,33,Female,64891,16,PhD,Married,4104.33,3,Electronics,37,4
24612,19,Male,96999,81,PhD,Single,992.26,42,Electronics,51,3
24613,62,Male,59356,89,Bachelor's,Married,2117.01,10,Clothing,36,5
24614,35,Female,98090,88,Master's,Divorced,3902.05,3,Groceries,1,14
24615,52,Male,40557,56,Bachelor's,Divorced,4822.53,29,Electronics,25,14
24616,62,Male,36050,10,Bachelor's,Single,2877.07,43,Clothing,59,10
24617,36,Female,85496,58,PhD,Single,1586.24,20,Groceries,54,4
24618,30,Male,58089,5,PhD,Married,2729.89,45,Electronics,42,6
24619,68,Female,24323,29,High School,Divorced,4784.6,40,Groceries,58,14
24620,21,Female,113606,39,Bachelor's,Married,3647.76,29,Furniture,79,6
24621,36,Male,33335,16,High School,Married,121.94,2,Clothing,52,2
24622,67,Female,44197,86,PhD,Single,3670.98,9,Groceries,64,13
24623,42,Female,101299,41,PhD,Married,3560.13,37,Furniture,57,10
24624,55,Male,31274,44,PhD,Divorced,4001.03,37,Groceries,88,8
24625,68,Male,82578,37,PhD,Divorced,3689.46,29,Beauty,98,13
24626,48,Male,59714,9,PhD,Divorced,1421.84,31,Electronics,78,12
24627,53,Female,119392,34,High School,Single,4916.96,47,Electronics,78,8
24628,21,Female,76525,65,Bachelor's,Single,3196.02,30,Electronics,7,10
24629,56,Male,53857,82,High School,Divorced,4227.89,34,Furniture,57,8
24630,24,Male,47268,19,PhD,Divorced,141.27,23,Clothing,22,6
24631,33,Male,37062,50,High School,Single,1464.85,30,Groceries,87,9
24632,65,Male,44654,81,High School,Divorced,4460.31,33,Groceries,36,14
24633,22,Male,117236,39,Master's,Married,371.51,11,Furniture,33,7
24634,64,Male,65788,85,Bachelor's,Married,1571.11,2,Beauty,65,1
24635,40,Male,29650,16,High School,Married,350.59,29,Furniture,87,6
24636,53,Male,22452,34,Bachelor's,Single,714.25,45,Electronics,65,9
24637,49,Male,64197,47,PhD,Married,2317.37,46,Groceries,86,1
24638,41,Male,51219,84,High School,Divorced,1800.64,3,Furniture,59,14
24639,42,Female,35779,38,Master's,Married,4666.54,32,Electronics,71,6
24640,62,Female,105773,67,Master's,Married,1528.06,2,Electronics,18,14
24641,45,Female,55232,74,Bachelor's,Divorced,3773.23,42,Electronics,3,12
24642,36,Male,43062,32,Master's,Single,859.99,16,Electronics,77,14
24643,24,Male,43763,44,Master's,Single,120.71,22,Groceries,43,11
24644,61,Female,69317,63,Bachelor's,Single,2174.83,21,Clothing,29,8
24645,58,Female,44293,73,Bachelor's,Divorced,3415.57,29,Electronics,90,1
24646,34,Female,78112,14,High School,Divorced,3824.8,2,Beauty,70,11
24647,19,Male,112969,35,Bachelor's,Married,408.77,6,Groceries,3,12
24648,33,Male,62957,26,PhD,Single,3009.5,36,Groceries,32,10
24649,56,Female,26859,4,High School,Married,969.83,32,Electronics,34,5
24650,35,Male,46136,66,Bachelor's,Married,2612.5,22,Beauty,15,12
24651,56,Female,58515,1,High School,Married,4466.35,40,Groceries,59,9
24652,18,Female,114575,2,Master's,Divorced,294.34,36,Furniture,37,2
24653,20,Female,36568,54,Master's,Single,3074.06,8,Groceries,93,12
24654,38,Male,112339,4,High School,Single,2278.46,49,Furniture,64,2
24655,47,Female,116134,94,High School,Single,514.73,17,Electronics,53,6
24656,28,Male,41382,68,Bachelor's,Single,4105.69,26,Clothing,9,7
24657,39,Female,74199,20,Master's,Single,4888.66,38,Beauty,53,12
24658,64,Female,76261,73,PhD,Divorced,4060.56,3,Furniture,49,7
24659,42,Male,80857,63,PhD,Married,1364.98,20,Beauty,37,2
24660,20,Male,33163,87,PhD,Married,1596.68,26,Furniture,53,13
24661,47,Female,52711,28,Bachelor's,Married,3633.05,27,Clothing,17,13
24662,41,Male,53443,96,High School,Single,3122.23,48,Clothing,40,9
24663,62,Female,36326,21,High School,Married,1784.68,34,Beauty,32,14
24664,53,Female,32150,97,High School,Divorced,1280.01,31,Clothing,53,6
24665,40,Male,37026,39,PhD,Married,1754.58,31,Beauty,53,6
24666,25,Female,92775,46,Master's,Married,3793.67,26,Groceries,85,8
24667,21,Female,104300,57,Bachelor's,Single,4042.54,32,Groceries,52,3
24668,67,Female,84990,91,Master's,Divorced,1774.16,38,Clothing,2,14
24669,56,Female,73644,7,Bachelor's,Married,2948.15,3,Electronics,71,1
24670,60,Female,113145,19,High School,Divorced,345.13,41,Clothing,17,13
24671,48,Female,116879,5,PhD,Married,1837.84,33,Beauty,28,2
24672,46,Female,117857,72,High School,Single,2711.83,20,Clothing,29,6
24673,53,Male,104610,55,Bachelor's,Divorced,4617.91,2,Groceries,63,9
24674,30,Male,103518,96,Master's,Single,364.89,1,Beauty,56,8
24675,58,Female,62625,45,High School,Single,3886.37,33,Clothing,24,7
24676,26,Female,91612,94,PhD,Married,3031.96,28,Electronics,95,13
24677,38,Male,87514,41,Master's,Single,1595.28,46,Electronics,77,14
24678,68,Female,51888,42,PhD,Single,3722.12,34,Furniture,9,11
24679,20,Male,68613,32,PhD,Single,767.0,8,Beauty,35,7
24680,42,Male,20778,46,Master's,Divorced,3438.48,1,Groceries,69,4
24681,42,Male,92964,4,Bachelor's,Married,177.99,12,Beauty,18,3
24682,29,Female,88418,6,PhD,Divorced,1239.7,12,Beauty,10,3
24683,46,Female,113974,67,PhD,Single,1414.27,48,Furniture,15,4
24684,28,Male,60510,2,PhD,Married,505.56,15,Electronics,68,12
24685,69,Male,41891,21,Bachelor's,Divorced,1414.63,8,Furniture,42,13
24686,28,Female,102670,94,Bachelor's,Divorced,3867.23,17,Beauty,28,13
24687,66,Female,102460,91,Master's,Divorced,167.88,22,Clothing,10,7
24688,43,Male,61104,14,PhD,Divorced,2392.27,14,Clothing,28,10
24689,31,Male,53758,29,PhD,Married,2602.66,33,Clothing,12,4
24690,33,Male,39106,16,High School,Married,3820.4,24,Clothing,97,11
24691,27,Female,31604,50,Bachelor's,Divorced,4599.67,15,Beauty,41,11
24692,48,Female,72220,4,Master's,Divorced,3720.04,23,Groceries,95,5
24693,48,Male,119414,78,Bachelor's,Single,3493.38,26,Beauty,43,2
24694,53,Female,42831,57,PhD,Single,3518.96,21,Groceries,81,12
24695,27,Female,105982,16,Bachelor's,Married,660.91,37,Electronics,17,8
24696,43,Male,41440,11,Master's,Married,4093.09,33,Furniture,90,4
24697,37,Female,43156,63,Master's,Married,478.0,15,Furniture,18,4
24698,61,Female,25322,95,Bachelor's,Divorced,784.05,4,Electronics,97,8
24699,26,Male,21280,56,Bachelor's,Divorced,2434.22,34,Electronics,5,10
24700,32,Male,33958,29,Bachelor's,Divorced,4855.08,29,Groceries,37,12
24701,26,Female,105224,74,Bachelor's,Married,3773.69,41,Clothing,71,1
24702,24,Female,84076,47,Bachelor's,Married,578.38,19,Clothing,54,6
24703,43,Male,32661,38,PhD,Divorced,404.65,28,Furniture,77,12
24704,41,Female,119923,38,High School,Married,3094.53,9,Beauty,49,2
24705,29,Male,115941,92,Bachelor's,Divorced,534.79,5,Electronics,29,5
24706,37,Male,112016,99,High School,Married,1067.38,11,Electronics,26,8
24707,31,Male,101779,97,High School,Married,3700.09,11,Beauty,2,13
24708,39,Female,100993,95,High School,Married,3065.21,31,Furniture,5,1
24709,33,Male,36994,72,High School,Married,929.47,11,Electronics,21,8
24710,46,Female,116339,95,PhD,Single,1204.54,41,Furniture,37,6
24711,49,Male,26301,54,PhD,Single,1637.07,47,Furniture,74,9
24712,36,Male,71087,69,Bachelor's,Single,3797.05,38,Groceries,36,13
24713,52,Female,23687,85,Master's,Single,1887.18,18,Furniture,43,9
24714,60,Male,55427,25,PhD,Divorced,3432.52,27,Furniture,61,12
24715,49,Male,111925,9,Bachelor's,Single,3609.72,34,Clothing,33,3
24716,37,Female,76718,21,Bachelor's,Married,2789.51,24,Furniture,2,7
24717,68,Female,102989,55,High School,Divorced,3815.12,8,Furniture,86,8
24718,57,Male,34720,66,High School,Divorced,776.26,20,Electronics,62,4
24719,37,Male,48259,70,Master's,Single,2820.55,33,Furniture,98,6
24720,25,Female,60334,20,High School,Married,4622.88,7,Furniture,82,6
24721,52,Male,34302,77,Bachelor's,Divorced,1699.79,7,Electronics,8,7
24722,59,Male,24408,78,Bachelor's,Married,657.22,25,Electronics,49,6
24723,30,Male,114533,3,Bachelor's,Divorced,1651.09,27,Groceries,69,3
24724,58,Female,21731,44,PhD,Married,1698.13,47,Clothing,53,12
24725,23,Female,77107,41,PhD,Divorced,4542.58,2,Clothing,7,3
24726,64,Female,40995,25,High School,Divorced,4746.65,40,Clothing,45,4
24727,33,Female,82473,51,Master's,Single,3237.8,16,Groceries,64,6
24728,22,Male,102694,15,Bachelor's,Single,2782.45,22,Clothing,22,2
24729,62,Female,37370,77,Master's,Single,1839.92,32,Furniture,28,13
24730,68,Female,104280,28,Master's,Divorced,2974.88,34,Beauty,21,8
24731,51,Female,109398,59,Bachelor's,Divorced,651.35,27,Electronics,3,14
24732,23,Female,60606,68,Bachelor's,Divorced,4192.31,40,Beauty,79,13
24733,50,Male,109407,90,Master's,Single,142.47,3,Electronics,30,4
24734,32,Female,106435,45,Bachelor's,Married,850.81,9,Furniture,27,11
24735,32,Female,75386,83,Master's,Divorced,2032.66,24,Furniture,65,5
24736,31,Male,74346,65,Master's,Single,1074.63,28,Beauty,66,5
24737,56,Male,39828,29,High School,Single,3061.8,35,Electronics,59,11
24738,22,Female,72552,28,Master's,Divorced,4840.58,30,Clothing,43,7
24739,69,Female,73191,35,PhD,Married,4484.65,32,Beauty,95,9
24740,43,Female,53801,13,Bachelor's,Single,4428.95,2,Furniture,72,3
24741,65,Male,20449,51,Bachelor's,Single,665.63,9,Groceries,3,8
24742,34,Female,45239,97,Bachelor's,Married,2773.75,33,Groceries,47,4
24743,60,Male,59266,69,Master's,Divorced,4889.26,2,Beauty,70,9
24744,64,Male,47553,14,Bachelor's,Single,2610.82,45,Beauty,92,3
24745,69,Male,63441,73,High School,Married,1670.96,10,Furniture,18,12
24746,33,Male,72554,68,Bachelor's,Single,879.17,33,Beauty,30,9
24747,52,Female,34976,66,Bachelor's,Divorced,3210.52,44,Electronics,91,14
24748,55,Male,103974,78,Master's,Single,2542.61,34,Groceries,28,8
24749,40,Female,99089,3,Bachelor's,Married,620.87,35,Groceries,17,12
24750,30,Male,23172,4,High School,Single,2013.84,4,Furniture,81,12
24751,50,Female,114707,45,Master's,Divorced,3197.15,3,Groceries,58,9
24752,46,Female,28421,71,Master's,Single,2291.2,36,Electronics,10,7
24753,63,Female,38176,15,PhD,Married,3728.42,34,Furniture,47,10
24754,51,Male,100159,52,Master's,Single,2701.8,44,Electronics,46,6
24755,51,Male,78000,92,PhD,Divorced,4585.78,36,Clothing,90,2
24756,44,Female,110385,68,Bachelor's,Single,586.37,42,Groceries,95,6
24757,32,Male,26723,76,Bachelor's,Married,863.45,8,Electronics,21,6
24758,67,Female,48208,59,PhD,Married,759.17,16,Furniture,82,4
24759,26,Male,27948,17,Master's,Married,2526.87,30,Beauty,85,5
24760,43,Male,60853,17,High School,Single,1989.09,27,Beauty,34,12
24761,20,Male,70073,6,High School,Divorced,3018.12,29,Electronics,69,14
24762,53,Female,72868,51,High School,Single,3325.56,11,Furniture,64,4
24763,64,Female,98924,44,Bachelor's,Single,753.03,11,Groceries,27,8
24764,22,Male,119901,48,PhD,Married,2630.69,3,Groceries,96,6
24765,37,Female,90723,3,Master's,Married,3459.39,4,Electronics,89,8
24766,37,Male,79609,12,PhD,Married,2849.52,5,Groceries,49,9
24767,22,Female,56429,54,Master's,Divorced,4216.65,12,Beauty,35,9
24768,27,Female,50814,52,Bachelor's,Divorced,4074.3,27,Groceries,74,3
24769,33,Female,55505,34,Bachelor's,Single,2430.89,18,Groceries,92,4
24770,42,Male,26962,65,High School,Divorced,1773.09,2,Clothing,66,5
24771,61,Female,84985,5,Bachelor's,Married,2182.71,21,Clothing,42,2
24772,42,Male,26145,70,Bachelor's,Divorced,4800.4,20,Furniture,35,12
24773,47,Male,48584,15,Master's,Single,4110.52,20,Electronics,14,12
24774,31,Male,81933,62,PhD,Single,4024.79,6,Electronics,41,14
24775,39,Female,116939,52,High School,Divorced,3004.85,36,Beauty,98,7
24776,60,Female,94291,21,PhD,Divorced,2292.27,49,Electronics,61,5
24777,45,Male,89697,64,Master's,Married,4807.15,20,Electronics,65,10
24778,47,Female,97799,34,PhD,Married,178.24,42,Clothing,72,13
24779,36,Male,103035,54,Master's,Divorced,940.89,38,Clothing,55,13
24780,55,Male,119511,73,Master's,Married,3171.92,30,Electronics,92,2
24781,59,Male,97590,8,PhD,Divorced,936.67,33,Groceries,12,10
24782,37,Female,30438,5,Master's,Married,112.63,1,Electronics,54,6
24783,52,Female,115910,90,Master's,Single,1321.69,34,Clothing,17,2
24784,39,Female,24839,73,PhD,Single,916.18,35,Clothing,27,13
24785,32,Male,118675,21,High School,Single,4665.77,35,Groceries,26,10
24786,28,Female,91765,87,Master's,Married,3767.85,11,Furniture,15,14
24787,51,Male,107867,87,Bachelor's,Divorced,2755.62,25,Groceries,26,12
24788,41,Male,38743,92,High School,Single,2125.18,44,Groceries,59,11
24789,23,Female,31639,71,Master's,Married,2564.05,8,Electronics,86,6
24790,34,Female,45472,98,PhD,Married,2985.24,5,Beauty,64,12
24791,45,Male,27521,93,PhD,Divorced,2396.98,43,Beauty,47,6
24792,67,Male,87682,88,PhD,Divorced,1139.6,45,Beauty,98,5
24793,48,Female,93652,55,PhD,Single,1138.26,46,Furniture,27,5
24794,53,Female,81598,27,Bachelor's,Divorced,2561.89,40,Electronics,33,11
24795,26,Male,34752,55,Master's,Married,1429.53,23,Groceries,89,10
24796,27,Female,70172,21,PhD,Single,673.62,42,Clothing,73,1
24797,38,Female,107428,34,Bachelor's,Married,347.31,12,Electronics,8,10
24798,51,Male,110538,76,Master's,Divorced,257.66,26,Electronics,90,14
24799,48,Female,77738,17,PhD,Single,2585.25,45,Electronics,85,7
24800,46,Male,37439,6,High School,Single,4389.06,36,Electronics,81,14
24801,60,Female,105358,1,PhD,Married,1178.79,2,Furniture,54,3
24802,60,Male,82848,9,Bachelor's,Single,858.79,34,Beauty,98,3
24803,28,Male,49738,42,High School,Single,4728.09,31,Beauty,38,14
24804,50,Female,32037,86,PhD,Single,468.76,14,Groceries,48,8
24805,63,Female,55419,38,PhD,Single,917.82,24,Groceries,10,7
24806,18,Female,99056,1,PhD,Married,1413.49,7,Furniture,53,12
24807,38,Female,29073,28,High School,Married,2502.04,35,Groceries,86,10
24808,40,Male,108842,80,Master's,Married,377.63,45,Electronics,56,1
24809,26,Female,101576,74,Master's,Married,3595.9,1,Groceries,32,4
24810,18,Female,61242,93,PhD,Divorced,4141.63,21,Groceries,43,2
24811,38,Male,29291,78,High School,Married,2942.06,26,Furniture,25,6
24812,39,Male,88620,46,Master's,Married,3954.3,41,Groceries,30,5
24813,21,Male,28542,13,High School,Married,3036.55,17,Clothing,65,6
24814,18,Female,69698,66,PhD,Divorced,2732.58,34,Electronics,67,13
24815,68,Male,53571,20,Master's,Single,3706.76,39,Clothing,49,4
24816,27,Female,86196,66,Master's,Single,4483.94,29,Electronics,56,14
24817,32,Male,22358,18,PhD,Divorced,3785.77,41,Electronics,37,13
24818,69,Female,26179,69,Master's,Single,1425.98,30,Beauty,87,12
24819,53,Male,77243,26,Master's,Married,1138.86,45,Electronics,97,4
24820,46,Male,113338,68,PhD,Single,1519.21,9,Clothing,86,3
24821,69,Female,29611,95,Master's,Married,2408.86,16,Electronics,37,5
24822,63,Female,29417,4,Master's,Single,2295.53,5,Electronics,71,11
24823,22,Female,79929,45,Bachelor's,Single,1778.78,17,Furniture,59,3
24824,46,Male,48636,57,Master's,Divorced,807.38,49,Clothing,66,2
24825,64,Female,78540,11,Master's,Divorced,4925.97,29,Electronics,94,9
24826,64,Male,114085,66,High School,Single,3683.18,28,Furniture,48,13
24827,44,Female,33272,9,Master's,Divorced,1069.18,46,Groceries,14,10
24828,42,Female,37927,77,Bachelor's,Divorced,2515.71,36,Clothing,38,9
24829,33,Male,43370,62,Bachelor's,Married,1707.63,23,Electronics,64,14
24830,33,Male,50117,42,Master's,Divorced,4427.47,31,Electronics,82,12
24831,53,Female,59150,16,High School,Married,3816.0,3,Electronics,96,4
24832,42,Male,113388,82,Bachelor's,Married,1620.64,27,Clothing,70,14
24833,58,Female,62664,37,Bachelor's,Married,4242.68,37,Groceries,6,12
24834,18,Female,70574,29,PhD,Divorced,522.01,22,Clothing,31,10
24835,22,Female,88178,32,Bachelor's,Married,3828.58,48,Furniture,85,3
24836,58,Female,83996,82,PhD,Single,1415.47,5,Beauty,54,7
24837,37,Female,89705,91,Master's,Single,1268.02,5,Furniture,19,3
24838,22,Female,53563,78,Bachelor's,Single,2649.6,44,Furniture,37,12
24839,53,Female,102404,9,PhD,Single,1179.99,22,Beauty,24,9
24840,46,Female,105144,98,Bachelor's,Divorced,261.24,43,Beauty,6,12
24841,65,Female,73922,11,Bachelor's,Married,1131.89,3,Groceries,44,13
24842,51,Female,86596,23,Bachelor's,Married,565.59,14,Beauty,85,1
24843,65,Female,80164,25,Bachelor's,Single,1942.54,23,Beauty,80,2
24844,35,Male,56794,82,High School,Single,3565.25,6,Electronics,99,14
24845,19,Male,76919,7,PhD,Married,4222.91,47,Clothing,16,1
24846,33,Female,63713,33,Master's,Married,2676.14,21,Groceries,21,12
24847,46,Female,54663,55,PhD,Divorced,4583.6,34,Furniture,52,4
24848,50,Female,106896,93,High School,Married,1309.6,29,Beauty,27,10
24849,33,Female,119060,6,Master's,Married,1186.27,36,Beauty,35,11
24850,52,Male,68098,4,Master's,Divorced,4617.45,33,Furniture,29,10
24851,64,Male,83476,81,Bachelor's,Married,4573.4,37,Clothing,36,5
24852,60,Male,76888,90,PhD,Divorced,1196.1,23,Beauty,48,2
24853,59,Female,58588,17,Master's,Single,3176.27,40,Clothing,93,5
24854,34,Male,21662,28,High School,Divorced,3823.53,7,Beauty,61,11
24855,21,Male,89114,2,High School,Married,643.79,10,Clothing,2,7
24856,66,Male,108544,74,High School,Single,2026.25,15,Furniture,9,12
24857,21,Male,55701,95,PhD,Single,587.61,27,Groceries,47,13
24858,68,Male,60937,37,Bachelor's,Single,1798.3,38,Electronics,64,2
24859,42,Female,70655,83,High School,Single,1005.06,46,Beauty,29,5
24860,50,Male,37211,9,Bachelor's,Married,2131.36,3,Furniture,43,7
24861,31,Male,48095,58,High School,Divorced,3083.41,43,Electronics,44,3
24862,41,Male,95295,90,Master's,Single,2829.67,13,Clothing,18,10
24863,28,Female,64908,98,Master's,Single,4611.65,10,Furniture,25,2
